ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60660,33,08/09/2020,08/15/2020,31,622,72,1438.4,764,9989,1767,23100.2,0.0,0.1,0,40,0.0,92.5,43242,60660-2020-33,POINT (-87.666362 41.991062)
60660,34,08/16/2020,08/22/2020,19,641,44,1482.4,929,10918,2148,25248.6,0.0,0.1,0,40,0.0,92.5,43242,60660-2020-34,POINT (-87.666362 41.991062)
60660,35,08/23/2020,08/29/2020,29,670,67,1549.4,1000,11918,2313,27561.2,0.0,0.1,1,41,2.3,94.8,43242,60660-2020-35,POINT (-87.666362 41.991062)
60660,36,08/30/2020,09/05/2020,19,689,44,1593.4,769,12687,1778,29339.5,0.0,0.1,0,41,0.0,94.8,43242,60660-2020-36,POINT (-87.666362 41.991062)
60660,37,09/06/2020,09/12/2020,17,706,39,1632.7,854,13541,1975,31314.5,0.0,0.1,0,41,0.0,94.8,43242,60660-2020-37,POINT (-87.666362 41.991062)
60660,38,09/13/2020,09/19/2020,35,741,81,1713.6,782,14323,1808,33122.9,0.0,0.1,0,41,0.0,94.8,43242,60660-2020-38,POINT (-87.666362 41.991062)
60660,39,09/20/2020,09/26/2020,34,775,79,1792.2,838,15161,1938,35060.8,0.0,0.1,1,42,2.3,97.1,43242,60660-2020-39,POINT (-87.666362 41.991062)
60660,45,11/01/2020,11/07/2020,134,1169,310,2703.4,1492,22682,3450,52453.6,0.1,0.1,0,44,0.0,101.8,43242,60660-2020-45,POINT (-87.666362 41.991062)
60660,46,11/08/2020,11/14/2020,166,1335,384,3087.3,2136,24818,4940,57393.3,0.1,0.1,1,45,2.3,104.1,43242,60660-2020-46,POINT (-87.666362 41.991062)
60660,47,11/15/2020,11/21/2020,114,1449,264,3350.9,2090,26908,4833,62226.5,0.1,0.1,1,46,2.3,106.4,43242,60660-2020-47,POINT (-87.666362 41.991062)
60660,49,11/29/2020,12/05/2020,131,1676,303,3875.9,1615,30030,3735,69446.4,0.1,0.1,2,48,4.6,111.0,43242,60660-2020-49,POINT (-87.666362 41.991062)
60660,50,12/06/2020,12/12/2020,100,1776,231,4107.1,1437,31467,3323,72769.5,0.1,0.1,5,53,11.6,122.6,43242,60660-2020-50,POINT (-87.666362 41.991062)
60660,51,12/13/2020,12/19/2020,81,1857,187,4294.4,1525,32992,3527,76296.2,0.1,0.1,0,53,0.0,122.6,43242,60660-2020-51,POINT (-87.666362 41.991062)
60660,52,12/20/2020,12/26/2020,64,1921,148,4442.4,1306,34298,3020,79316.4,0.1,0.1,3,56,6.9,129.5,43242,60660-2020-52,POINT (-87.666362 41.991062)
60660,53,12/27/2020,01/02/2021,90,2011,208,4650.6,1238,35536,2863,82179.4,0.1,0.1,3,59,6.9,136.4,43242,60660-2020-53,POINT (-87.666362 41.991062)
60660,1,01/03/2021,01/09/2021,107,2118,247,4898,1655,37191,3827,86006.7,0.1,0.1,2,61,4.6,141.1,43242,60660-2021-1,POINT (-87.666362 41.991062)
60660,2,01/10/2021,01/16/2021,82,2200,190,5087.6,2108,39299,4875,90881.6,0.0,0.1,0,61,0.0,141.1,43242,60660-2021-2,POINT (-87.666362 41.991062)
60660,21,05/23/2021,05/29/2021,9,2911,21,6731.9,1606,83596,3714,193321.3,0.0,0.0,0,73,0.0,168.8,43242,60660-2021-21,POINT (-87.666362 41.991062)
60660,3,01/17/2021,01/23/2021,70,2270,162,5249.5,2427,41726,5613,96494.1,0.0,0.1,0,61,0.0,141.1,43242,60660-2021-3,POINT (-87.666362 41.991062)
60660,6,02/07/2021,02/13/2021,27,2383,62,5510.8,2478,48972,5730,113251,0.0,0.1,0,65,0.0,150.3,43242,60660-2021-6,POINT (-87.666362 41.991062)
60660,7,02/14/2021,02/20/2021,15,2398,35,5545.5,2309,51281,5340,118590.7,0.0,0.0,0,65,0.0,150.3,43242,60660-2021-7,POINT (-87.666362 41.991062)
60649,14,03/29/2020,04/04/2020,69,145,150,315.1,223,522,484,1134.2,0.3,0.2,7,10,15.2,21.7,46024,60649-2020-14,POINT (-87.571522 41.762202)
60649,18,04/26/2020,05/02/2020,79,586,172,1273.2,423,1963,919,4265.2,0.2,0.3,25,75,54.3,163.0,46024,60649-2020-18,POINT (-87.571522 41.762202)
60649,19,05/03/2020,05/09/2020,67,653,146,1418.8,577,2540,1254,5518.9,0.1,0.2,12,87,26.1,189.0,46024,60649-2020-19,POINT (-87.571522 41.762202)
60649,21,05/17/2020,05/23/2020,50,755,109,1640.4,762,3896,1656,8465.1,0.1,0.2,6,105,13.0,228.1,46024,60649-2020-21,POINT (-87.571522 41.762202)
60649,22,05/24/2020,05/30/2020,43,798,93,1733.9,580,4476,1260,9725.4,0.1,0.2,4,109,8.7,236.8,46024,60649-2020-22,POINT (-87.571522 41.762202)
60649,23,05/31/2020,06/06/2020,23,821,50,1783.9,403,4879,876,10601,0.1,0.2,9,118,19.6,256.4,46024,60649-2020-23,POINT (-87.571522 41.762202)
60649,24,06/07/2020,06/13/2020,13,834,28,1812.1,644,5523,1399,12000.3,0.0,0.1,4,122,8.7,265.1,46024,60649-2020-24,POINT (-87.571522 41.762202)
60649,25,06/14/2020,06/20/2020,15,849,33,1844.7,651,6174,1414,13414.7,0.0,0.1,1,123,2.2,267.3,46024,60649-2020-25,POINT (-87.571522 41.762202)
60649,26,06/21/2020,06/27/2020,14,863,30,1875.1,1190,7364,2586,16000.3,0.0,0.1,0,123,0.0,267.3,46024,60649-2020-26,POINT (-87.571522 41.762202)
60660,8,02/21/2021,02/27/2021,31,2429,72,5617.2,2636,53917,6096,124686.6,0.0,0.0,1,66,2.3,152.6,43242,60660-2021-8,POINT (-87.666362 41.991062)
60649,20,05/10/2020,05/16/2020,52,705,113,1531.8,594,3134,1291,6809.5,0.1,0.2,12,99,26.1,215.1,46024,60649-2020-20,POINT (-87.571522 41.762202)
60660,9,02/28/2021,03/06/2021,35,2464,81,5698.2,2588,56505,5985,130671.6,0.0,0.0,0,66,0.0,152.6,43242,60660-2021-9,POINT (-87.666362 41.991062)
60661,10,03/07/2021,03/13/2021,13,722,131,7273.8,408,13999,4110,141033.6,0.0,0.1,0,1,0.0,10.1,9926,60661-2021-10,POINT (-87.644283 41.882786)
60661,11,03/14/2021,03/20/2021,10,732,101,7374.6,411,14410,4141,145174.3,0.0,0.1,0,1,0.0,10.1,9926,60661-2021-11,POINT (-87.644283 41.882786)
60661,12,03/21/2021,03/27/2021,24,756,242,7616.4,424,14834,4272,149445.9,0.1,0.1,0,1,0.0,10.1,9926,60661-2021-12,POINT (-87.644283 41.882786)
60661,13,03/28/2021,04/03/2021,28,784,282,7898.4,435,15269,4382,153828.3,0.1,0.1,0,1,0.0,10.1,9926,60661-2021-13,POINT (-87.644283 41.882786)
60661,14,04/04/2021,04/10/2021,20,804,202,8099.9,389,15658,3919,157747.3,0.0,0.1,0,1,0.0,10.1,9926,60661-2021-14,POINT (-87.644283 41.882786)
60661,17,04/25/2021,05/01/2021,11,851,111,8573.4,351,16785,3536,169101.3,0.0,0.1,0,1,0.0,10.1,9926,60661-2021-17,POINT (-87.644283 41.882786)
60661,18,05/02/2021,05/08/2021,6,857,60,8633.9,351,17136,3536,172637.5,0.0,0.0,0,1,0.0,10.1,9926,60661-2021-18,POINT (-87.644283 41.882786)
60661,19,05/09/2021,05/15/2021,3,860,30,8664.1,283,17419,2851,175488.6,0.0,0.0,0,1,0.0,10.1,9926,60661-2021-19,POINT (-87.644283 41.882786)
60661,2,01/10/2021,01/16/2021,14,623,141,6276.4,396,10983,3990,110648.8,0.0,0.1,0,1,0.0,10.1,9926,60661-2021-2,POINT (-87.644283 41.882786)
60661,20,05/16/2021,05/22/2021,3,863,30,8694.3,337,17756,3395,178883.7,0.0,0.0,0,1,0.0,10.1,9926,60661-2021-20,POINT (-87.644283 41.882786)
60661,21,05/23/2021,05/29/2021,0,863,0,8694.3,234,17990,2357,181241.2,0.0,0.0,0,1,0.0,10.1,9926,60661-2021-21,POINT (-87.644283 41.882786)
60649,39,09/20/2020,09/26/2020,13,1155,28,2509.6,970,17265,2108,37513,0.0,0.1,0,125,0.0,271.6,46024,60649-2020-39,POINT (-87.571522 41.762202)
60649,40,09/27/2020,10/03/2020,19,1174,41,2550.8,891,18156,1936,39449,0.0,0.1,0,125,0.0,271.6,46024,60649-2020-40,POINT (-87.571522 41.762202)
60649,41,10/04/2020,10/10/2020,39,1213,85,2635.6,940,19096,2042,41491.4,0.0,0.1,0,125,0.0,271.6,46024,60649-2020-41,POINT (-87.571522 41.762202)
60649,42,10/11/2020,10/17/2020,51,1264,111,2746.4,922,20018,2003,43494.7,0.1,0.1,1,126,2.2,273.8,46024,60649-2020-42,POINT (-87.571522 41.762202)
60649,43,10/18/2020,10/24/2020,60,1324,130,2876.8,1060,21078,2303,45797.8,0.1,0.1,0,126,0.0,273.8,46024,60649-2020-43,POINT (-87.571522 41.762202)
60649,44,10/25/2020,10/31/2020,78,1402,170,3046.2,1366,22444,2968,48765.9,0.1,0.1,0,126,0.0,273.8,46024,60649-2020-44,POINT (-87.571522 41.762202)
60661,3,01/17/2021,01/23/2021,13,636,131,6407.4,321,11304,3234,113882.7,0.0,0.1,0,1,0.0,10.1,9926,60661-2021-3,POINT (-87.644283 41.882786)
60661,4,01/24/2021,01/30/2021,19,655,191,6598.8,325,11629,3274,117157,0.1,0.1,0,1,0.0,10.1,9926,60661-2021-4,POINT (-87.644283 41.882786)
60661,5,01/31/2021,02/06/2021,13,668,131,6729.8,389,12018,3919,121076,0.0,0.1,0,1,0.0,10.1,9926,60661-2021-5,POINT (-87.644283 41.882786)
60661,6,02/07/2021,02/13/2021,13,681,131,6860.8,401,12419,4040,125115.9,0.0,0.1,0,1,0.0,10.1,9926,60661-2021-6,POINT (-87.644283 41.882786)
60661,7,02/14/2021,02/20/2021,13,694,131,6991.7,372,12791,3748,128863.6,0.0,0.1,0,1,0.0,10.1,9926,60661-2021-7,POINT (-87.644283 41.882786)
60661,8,02/21/2021,02/27/2021,7,701,70,7062.3,390,13181,3929,132792.7,0.0,0.1,0,1,0.0,10.1,9926,60661-2021-8,POINT (-87.644283 41.882786)
60661,9,02/28/2021,03/06/2021,8,709,81,7142.9,410,13591,4131,136923.2,0.0,0.1,0,1,0.0,10.1,9926,60661-2021-9,POINT (-87.644283 41.882786)
60707,18,05/02/2021,05/08/2021,21,2285,49,5311.6,,4389,0,10202.5,0.0,0.1,1,44,2.3,102.3,43019,60707-2021-18,POINT (-87.808283 41.921777)
60707,19,05/09/2021,05/15/2021,8,2293,19,5330.2,,4389,0,10202.5,0.0,0.1,0,44,0.0,102.3,43019,60707-2021-19,POINT (-87.808283 41.921777)
60707,20,05/16/2021,05/22/2021,11,2304,26,5355.8,,4389,0,10202.5,0.0,0.1,1,45,2.3,104.6,43019,60707-2021-20,POINT (-87.808283 41.921777)
60707,21,05/23/2021,05/29/2021,6,2310,14,5369.7,,4389,0,10202.5,0.0,0.1,0,45,0.0,104.6,43019,60707-2021-21,POINT (-87.808283 41.921777)
60827,18,05/02/2021,05/08/2021,7,362,24,1266.8,,807,0,2823.9,0.0,0.1,0,12,0.0,42.0,28577,60827-2021-18,POINT (-87.633087 41.650765)
60827,19,05/09/2021,05/15/2021,10,372,35,1301.7,,807,0,2823.9,0.0,0.1,0,12,0.0,42.0,28577,60827-2021-19,POINT (-87.633087 41.650765)
60827,20,05/16/2021,05/22/2021,4,376,14,1315.7,,807,0,2823.9,0.0,0.1,1,13,3.5,45.5,28577,60827-2021-20,POINT (-87.633087 41.650765)
60827,21,05/23/2021,05/29/2021,4,380,14,1329.7,,807,0,2823.9,0.0,0.1,0,13,0.0,45.5,28577,60827-2021-21,POINT (-87.633087 41.650765)
Unknown,12,03/15/2020,03/21/2020,,,,,335,438,0,0,0.1,0.1,0,0,0.0,0.0,0,Unknown-2020-12,
Unknown,14,03/29/2020,04/04/2020,5,7,0,0,859,1984,0,0,0.3,0.3,0,0,0.0,0.0,0,Unknown-2020-14,
Unknown,15,04/05/2020,04/11/2020,7,14,0,0,918,2902,0,0,0.3,0.3,0,0,0.0,0.0,0,Unknown-2020-15,
Unknown,16,04/12/2020,04/18/2020,6,20,0,0,1152,4054,0,0,0.2,0.3,0,0,0.0,0.0,0,Unknown-2020-16,
Unknown,18,04/26/2020,05/02/2020,19,49,0,0,1571,6960,0,0,0.3,0.3,1,2,0.0,0.0,0,Unknown-2020-18,
Unknown,19,05/03/2020,05/09/2020,9,58,0,0,2049,9009,0,0,0.2,0.2,1,3,0.0,0.0,0,Unknown-2020-19,
Unknown,20,05/10/2020,05/16/2020,5,63,0,0,2153,11162,0,0,0.1,0.2,0,3,0.0,0.0,0,Unknown-2020-20,
Unknown,22,05/24/2020,05/30/2020,4,88,0,0,2485,16178,0,0,0.1,0.2,1,4,0.0,0.0,0,Unknown-2020-22,
Unknown,23,05/31/2020,06/06/2020,5,93,0,0,2429,18607,0,0,0.1,0.2,0,4,0.0,0.0,0,Unknown-2020-23,
Unknown,24,06/07/2020,06/13/2020,4,97,0,0,2580,21187,0,0,0.1,0.2,0,4,0.0,0.0,0,Unknown-2020-24,
Unknown,26,06/21/2020,06/27/2020,1,103,0,0,2753,26416,0,0,0.0,0.1,0,4,0.0,0.0,0,Unknown-2020-26,
Unknown,27,06/28/2020,07/04/2020,3,106,0,0,2616,29032,0,0,0.0,0.1,0,4,0.0,0.0,0,Unknown-2020-27,
Unknown,34,08/16/2020,08/22/2020,3,130,0,0,1700,46742,0,0,0.0,0.1,0,4,0.0,0.0,0,Unknown-2020-34,
Unknown,35,08/23/2020,08/29/2020,7,137,0,0,1718,48460,0,0,0.0,0.1,0,4,0.0,0.0,0,Unknown-2020-35,
Unknown,36,08/30/2020,09/05/2020,2,139,0,0,1578,50038,0,0,0.0,0.1,0,4,0.0,0.0,0,Unknown-2020-36,
Unknown,37,09/06/2020,09/12/2020,1,140,0,0,1531,51569,0,0,0.0,0.1,0,4,0.0,0.0,0,Unknown-2020-37,
Unknown,38,09/13/2020,09/19/2020,6,146,0,0,1431,53000,0,0,0.0,0.1,0,4,0.0,0.0,0,Unknown-2020-38,
Unknown,39,09/20/2020,09/26/2020,0,146,0,0,1666,54666,0,0,0.0,0.1,0,4,0.0,0.0,0,Unknown-2020-39,
Unknown,40,09/27/2020,10/03/2020,9,155,0,0,1614,56280,0,0,0.0,0.1,0,4,0.0,0.0,0,Unknown-2020-40,
Unknown,42,10/11/2020,10/17/2020,13,182,0,0,1537,59521,0,0,0.1,0.1,0,4,0.0,0.0,0,Unknown-2020-42,
Unknown,47,11/15/2020,11/21/2020,52,339,0,0,2551,69706,0,0,0.1,0.1,1,5,0.0,0.0,0,Unknown-2020-47,
Unknown,48,11/22/2020,11/28/2020,33,372,0,0,1424,71130,0,0,0.2,0.1,1,6,0.0,0.0,0,Unknown-2020-48,
Unknown,52,12/20/2020,12/26/2020,29,556,0,0,1724,79671,0,0,0.1,0.1,0,6,0.0,0.0,0,Unknown-2020-52,
Unknown,53,12/27/2020,01/02/2021,16,572,0,0,1790,81461,0,0,0.1,0.1,0,6,0.0,0.0,0,Unknown-2020-53,
Unknown,1,01/03/2021,01/09/2021,19,591,0,0,2193,83654,0,0,0.1,0.1,0,6,0.0,0.0,0,Unknown-2021-1,
Unknown,10,03/07/2021,03/13/2021,3,667,0,0,1330,99625,0,0,0.0,0.1,1,8,0.0,0.0,0,Unknown-2021-10,
Unknown,11,03/14/2021,03/20/2021,8,675,0,0,1415,101040,0,0,0.0,0.1,0,8,0.0,0.0,0,Unknown-2021-11,
Unknown,12,03/21/2021,03/27/2021,33,708,0,0,1901,102941,0,0,0.0,0.1,0,8,0.0,0.0,0,Unknown-2021-12,
Unknown,13,03/28/2021,04/03/2021,31,739,0,0,1742,104683,0,0,0.0,0.1,0,8,0.0,0.0,0,Unknown-2021-13,
Unknown,14,04/04/2021,04/10/2021,46,785,0,0,1952,106635,0,0,0.0,0.1,0,8,0.0,0.0,0,Unknown-2021-14,
Unknown,15,04/11/2021,04/17/2021,48,833,0,0,2058,108693,0,0,0.0,0.1,0,8,0.0,0.0,0,Unknown-2021-15,
Unknown,16,04/18/2021,04/24/2021,29,862,0,0,1929,110622,0,0,0.0,0.1,1,9,0.0,0.0,0,Unknown-2021-16,
Unknown,17,04/25/2021,05/01/2021,34,896,0,0,1657,112279,0,0,0.1,0.1,0,9,0.0,0.0,0,Unknown-2021-17,
Unknown,18,05/02/2021,05/08/2021,19,915,0,0,1823,114102,0,0,0.0,0.1,0,9,0.0,0.0,0,Unknown-2021-18,
Unknown,19,05/09/2021,05/15/2021,22,937,0,0,1541,115643,0,0,0.0,0.1,0,9,0.0,0.0,0,Unknown-2021-19,
Unknown,2,01/10/2021,01/16/2021,20,611,0,0,2364,86018,0,0,0.1,0.1,0,6,0.0,0.0,0,Unknown-2021-2,
Unknown,20,05/16/2021,05/22/2021,12,949,0,0,1149,116792,0,0,0.0,0.1,1,10,0.0,0.0,0,Unknown-2021-20,
Unknown,21,05/23/2021,05/29/2021,21,970,0,0,983,117775,0,0,0.0,0.1,0,10,0.0,0.0,0,Unknown-2021-21,
Unknown,3,01/17/2021,01/23/2021,11,622,0,0,2004,88022,0,0,0.1,0.1,0,6,0.0,0.0,0,Unknown-2021-3,
Unknown,4,01/24/2021,01/30/2021,8,630,0,0,1958,89980,0,0,0.1,0.1,0,6,0.0,0.0,0,Unknown-2021-4,
Unknown,5,01/31/2021,02/06/2021,7,637,0,0,1609,91589,0,0,0.0,0.1,1,7,0.0,0.0,0,Unknown-2021-5,
Unknown,6,02/07/2021,02/13/2021,4,641,0,0,1542,93131,0,0,0.0,0.1,0,7,0.0,0.0,0,Unknown-2021-6,
Unknown,7,02/14/2021,02/20/2021,10,651,0,0,2057,95188,0,0,0.0,0.1,0,7,0.0,0.0,0,Unknown-2021-7,
Unknown,8,02/21/2021,02/27/2021,8,659,0,0,1843,97031,0,0,0.0,0.1,0,7,0.0,0.0,0,Unknown-2021-8,
Unknown,9,02/28/2021,03/06/2021,5,664,0,0,1264,98295,0,0,0.0,0.1,0,7,0.0,0.0,0,Unknown-2021-9,
60651,8,02/21/2021,02/27/2021,52,7009,82,11087,1277,57201,2020,90482.1,0.0,0.1,2,127,3.2,200.9,63218,60651-2021-8,POINT (-87.741017 41.901964)
60651,9,02/28/2021,03/06/2021,42,7051,66,11153.5,1343,58544,2124,92606.5,0.0,0.1,2,129,3.2,204.1,63218,60651-2021-9,POINT (-87.741017 41.901964)
60652,27,06/28/2020,07/04/2020,35,1045,80,2380,569,6120,1296,13938.6,0.1,0.2,0,47,0.0,107.0,43907,60652-2020-27,POINT (-87.714238 41.745398)
60652,28,07/05/2020,07/11/2020,53,1098,121,2500.7,545,6665,1241,15179.8,0.1,0.2,1,48,2.3,109.3,43907,60652-2020-28,POINT (-87.714238 41.745398)
60652,29,07/12/2020,07/18/2020,29,1127,66,2566.8,622,7287,1417,16596.4,0.1,0.2,0,48,0.0,109.3,43907,60652-2020-29,POINT (-87.714238 41.745398)
60652,30,07/19/2020,07/25/2020,38,1165,86,2653.3,735,8022,1674,18270.4,0.1,0.1,1,49,2.3,111.6,43907,60652-2020-30,POINT (-87.714238 41.745398)
60652,31,07/26/2020,08/01/2020,34,1199,77,2730.8,659,8681,1501,19771.3,0.1,0.1,0,49,0.0,111.6,43907,60652-2020-31,POINT (-87.714238 41.745398)
60652,32,08/02/2020,08/08/2020,35,1234,80,2810.5,758,9439,1726,21497.7,0.1,0.1,0,49,0.0,111.6,43907,60652-2020-32,POINT (-87.714238 41.745398)
60652,33,08/09/2020,08/15/2020,53,1287,121,2931.2,692,10131,1576,23073.8,0.1,0.1,0,49,0.0,111.6,43907,60652-2020-33,POINT (-87.714238 41.745398)
60652,34,08/16/2020,08/22/2020,60,1347,137,3067.8,720,10851,1640,24713.6,0.1,0.1,0,49,0.0,111.6,43907,60652-2020-34,POINT (-87.714238 41.745398)
60652,35,08/23/2020,08/29/2020,76,1423,173,3240.9,875,11726,1993,26706.4,0.1,0.1,0,49,0.0,111.6,43907,60652-2020-35,POINT (-87.714238 41.745398)
60652,36,08/30/2020,09/05/2020,71,1494,162,3402.6,829,12555,1888,28594.5,0.1,0.1,0,49,0.0,111.6,43907,60652-2020-36,POINT (-87.714238 41.745398)
60652,37,09/06/2020,09/12/2020,50,1544,114,3516.5,663,13218,1510,30104.5,0.1,0.1,1,50,2.3,113.9,43907,60652-2020-37,POINT (-87.714238 41.745398)
60652,18,05/02/2021,05/08/2021,52,5343,118,12168.9,1049,50164,2389,114250.6,0.1,0.1,0,94,0.0,214.1,43907,60652-2021-18,POINT (-87.714238 41.745398)
60652,2,01/10/2021,01/16/2021,126,4474,287,10189.7,1256,33975,2861,77379.5,0.1,0.2,0,83,0.0,189.0,43907,60652-2021-2,POINT (-87.714238 41.745398)
60652,3,01/17/2021,01/23/2021,93,4567,212,10401.5,1062,35037,2419,79798.2,0.1,0.1,1,84,2.3,191.3,43907,60652-2021-3,POINT (-87.714238 41.745398)
60652,4,01/24/2021,01/30/2021,74,4641,168,10570.1,970,36007,2209,82007.4,0.1,0.1,1,85,2.3,193.6,43907,60652-2021-4,POINT (-87.714238 41.745398)
60652,5,01/31/2021,02/06/2021,61,4702,139,10709,1109,37116,2526,84533.2,0.1,0.1,1,86,2.3,195.9,43907,60652-2021-5,POINT (-87.714238 41.745398)
60652,6,02/07/2021,02/13/2021,47,4749,107,10816,975,38091,2221,86753.8,0.1,0.1,2,88,4.6,200.4,43907,60652-2021-6,POINT (-87.714238 41.745398)
60652,7,02/14/2021,02/20/2021,29,4778,66,10882.1,871,38962,1984,88737.6,0.0,0.1,1,89,2.3,202.7,43907,60652-2021-7,POINT (-87.714238 41.745398)
60652,8,02/21/2021,02/27/2021,21,4799,48,10929.9,945,39907,2152,90889.8,0.0,0.1,0,89,0.0,202.7,43907,60652-2021-8,POINT (-87.714238 41.745398)
60652,9,02/28/2021,03/06/2021,33,4832,75,11005.1,954,40861,2173,93062.6,0.0,0.1,1,90,2.3,205.0,43907,60652-2021-9,POINT (-87.714238 41.745398)
60653,14,03/29/2020,04/04/2020,47,112,147,350.3,140,355,438,1110.3,0.3,0.3,3,3,9.4,9.4,31972,60653-2020-14,POINT (-87.611244 41.819261)
60653,6,02/07/2021,02/13/2021,25,2209,78,6909.2,1075,38158,3362,119348.2,0.0,0.1,1,56,3.1,175.2,31972,60653-2021-6,POINT (-87.611244 41.819261)
60653,7,02/14/2021,02/20/2021,20,2229,63,6971.7,958,39116,2996,122344.6,0.0,0.1,1,57,3.1,178.3,31972,60653-2021-7,POINT (-87.611244 41.819261)
60653,8,02/21/2021,02/27/2021,17,2246,53,7024.9,1004,40120,3140,125484.8,0.0,0.1,0,57,0.0,178.3,31972,60653-2021-8,POINT (-87.611244 41.819261)
60653,9,02/28/2021,03/06/2021,20,2266,63,7087.5,785,40905,2455,127940.1,0.0,0.1,0,57,0.0,178.3,31972,60653-2021-9,POINT (-87.611244 41.819261)
60653,15,04/05/2020,04/11/2020,62,174,194,544.2,190,545,594,1704.6,0.3,0.3,7,10,21.9,31.3,31972,60653-2020-15,POINT (-87.611244 41.819261)
60653,16,04/12/2020,04/18/2020,62,236,194,738.1,210,755,657,2361.4,0.2,0.2,2,12,6.3,37.5,31972,60653-2020-16,POINT (-87.611244 41.819261)
60653,17,04/19/2020,04/25/2020,48,284,150,888.3,292,1047,913,3274.7,0.2,0.2,6,18,18.8,56.3,31972,60653-2020-17,POINT (-87.611244 41.819261)
60653,18,04/26/2020,05/02/2020,38,322,119,1007.1,254,1301,794,4069.2,0.2,0.2,3,21,9.4,65.7,31972,60653-2020-18,POINT (-87.611244 41.819261)
60653,19,05/03/2020,05/09/2020,52,374,163,1169.8,373,1674,1167,5235.8,0.1,0.2,3,24,9.4,75.1,31972,60653-2020-19,POINT (-87.611244 41.819261)
60653,20,05/10/2020,05/16/2020,50,424,156,1326.2,503,2177,1573,6809.1,0.1,0.2,2,26,6.3,81.3,31972,60653-2020-20,POINT (-87.611244 41.819261)
60653,21,05/17/2020,05/23/2020,48,472,150,1476.3,722,2899,2258,9067.3,0.1,0.2,2,28,6.3,87.6,31972,60653-2020-21,POINT (-87.611244 41.819261)
60653,22,05/24/2020,05/30/2020,23,495,72,1548.2,466,3365,1458,10524.8,0.1,0.1,1,29,3.1,90.7,31972,60653-2020-22,POINT (-87.611244 41.819261)
60653,23,05/31/2020,06/06/2020,18,513,56,1604.5,362,3727,1132,11657.1,0.1,0.1,1,30,3.1,93.8,31972,60653-2020-23,POINT (-87.611244 41.819261)
60653,24,06/07/2020,06/13/2020,14,527,44,1648.3,673,4400,2105,13762,0.0,0.1,1,31,3.1,97.0,31972,60653-2020-24,POINT (-87.611244 41.819261)
60657,31,07/26/2020,08/01/2020,25,576,36,822.2,1433,13299,2046,18984.5,0.0,0.0,0,28,0.0,40.0,70052,60657-2020-31,POINT (-87.658216 41.939715)
60657,32,08/02/2020,08/08/2020,33,609,47,869.4,1541,14840,2200,21184.3,0.0,0.0,0,28,0.0,40.0,70052,60657-2020-32,POINT (-87.658216 41.939715)
60657,33,08/09/2020,08/15/2020,45,654,64,933.6,1634,16474,2333,23516.8,0.0,0.0,1,29,1.4,41.4,70052,60657-2020-33,POINT (-87.658216 41.939715)
60657,34,08/16/2020,08/22/2020,60,714,86,1019.2,1784,18258,2547,26063.5,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-34,POINT (-87.658216 41.939715)
60653,25,06/14/2020,06/20/2020,13,540,41,1689,531,4931,1661,15422.9,0.0,0.1,1,32,3.1,100.1,31972,60653-2020-25,POINT (-87.611244 41.819261)
60653,26,06/21/2020,06/27/2020,22,562,69,1757.8,724,5655,2264,17687.4,0.0,0.1,2,34,6.3,106.3,31972,60653-2020-26,POINT (-87.611244 41.819261)
60653,27,06/28/2020,07/04/2020,15,577,47,1804.7,713,6368,2230,19917.4,0.0,0.1,1,35,3.1,109.5,31972,60653-2020-27,POINT (-87.611244 41.819261)
60653,28,07/05/2020,07/11/2020,22,599,69,1873.5,756,7124,2365,22282,0.0,0.1,2,37,6.3,115.7,31972,60653-2020-28,POINT (-87.611244 41.819261)
60657,46,11/08/2020,11/14/2020,400,2438,571,3480.3,3795,47422,5417,67695.4,0.1,0.0,1,33,1.4,47.1,70052,60657-2020-46,POINT (-87.658216 41.939715)
60657,47,11/15/2020,11/21/2020,292,2730,417,3897.1,4691,52113,6696,74391.9,0.1,0.1,0,33,0.0,47.1,70052,60657-2020-47,POINT (-87.658216 41.939715)
60657,48,11/22/2020,11/28/2020,171,2901,244,4141.2,3104,55217,4431,78822.9,0.1,0.1,2,35,2.9,50.0,70052,60657-2020-48,POINT (-87.658216 41.939715)
60657,49,11/29/2020,12/05/2020,207,3108,296,4436.7,3330,58547,4754,83576.5,0.1,0.1,2,37,2.9,52.8,70052,60657-2020-49,POINT (-87.658216 41.939715)
60657,50,12/06/2020,12/12/2020,165,3273,236,4672.2,3106,61653,4434,88010.3,0.1,0.1,2,39,2.9,55.7,70052,60657-2020-50,POINT (-87.658216 41.939715)
60653,29,07/12/2020,07/18/2020,21,620,66,1939.2,948,8072,2965,25247.1,0.0,0.1,0,37,0.0,115.7,31972,60653-2020-29,POINT (-87.611244 41.819261)
60653,30,07/19/2020,07/25/2020,26,646,81,2020.5,670,8742,2096,27342.7,0.0,0.1,0,37,0.0,115.7,31972,60653-2020-30,POINT (-87.611244 41.819261)
